id,code,name
1367,3960,バリューデザイン
1368,3961,シルバーエッグ・テクノロジー
1369,3962,チェンジ
1370,3963,シンクロ・フード
1371,3964,オークネット
1372,3965,キャピタル・アセット・プランニング
1373,3966,ユーザベース
1374,3967,エルテス
1375,3968,セグエグループ
1376,3969,エイトレッド
1377,3970,イノベーション
1378,3974,ティビィシィ・スキヤツト
1379,3975,ＡＯＩ　ＴＹＯ　Ｈｏｌｄｉｎｇｓ
1380,3976,シャノン
1381,3978,マクロミル
1382,3979,うるる
1383,3981,ビーグリー
1384,3983,オロ
1385,3984,ユーザーローカル
1386,3985,テモナ
1387,3986,ビーブレイクシステムズ
1388,3987,エコモット
1389,3988,ＳＹＳホールディングス
1390,3989,シェアリングテクノロジー
1391,3990,ＵＵＵＭ
1392,3991,ウォンテッドリー
1393,3992,ニーズウェル
1394,3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ
1395,3994,マネーフォワード
1396,3995,ＳＫＩＹＡＫＩ
1397,3996,サインポスト
1398,3997,トレードワークス
1399,3998,すららネット
1400,3999,ナレッジスイート
1401,4004,昭和電工
1402,4005,住友化学
1403,4008,住友精化
1404,4011,ヘッドウォータース
1405,4012,アクシス
1406,4013,勤次郎
1407,4014,カラダノート
1408,4015,アララ
1409,4016,ＭＩＴホールディングス
1410,4017,クリーマ
1411,4018,Ｇｅｏｌｏｃａｔｉｏｎ　Ｔｅｃｈｎｏｌｏｇｙ
1412,4019,スタメン
1413,4020,ビートレンド
1414,4021,日産化学
1415,4022,ラサ工業
1416,4023,クレハ
1417,4025,多木化学
1418,4026,神島化学工業
1419,4027,テイカ
1420,4028,石原産業
1421,4031,片倉コープアグリ
1422,4041,日本曹達
1423,4042,東ソー
1424,4043,トクヤマ
1425,4044,セントラル硝子
1426,4045,東亞合成
1427,4046,大阪ソーダ
1428,4047,関東電化工業
1429,4051,ＧＭＯフィナンシャルゲート
1430,4052,フィーチャ
1431,4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ
1432,4054,日本情報クリエイト
1433,4055,ティアンドエス
1434,4056,ニューラルポケット
1435,4057,インターファクトリー
1436,4058,トヨクモ
1437,4059,まぐまぐ
1438,4060,ｒａｋｕｍｏ
1439,4061,デンカ
1440,4062,イビデン
1441,4063,信越化学工業
1442,4064,日本カーバイド工業
1443,4078,堺化学工業
1444,4080,田中化学研究所
1445,4082,第一稀元素化学工業
1446,4088,エア・ウォーター
1447,4091,日本酸素ホールディングス
1448,4092,日本化学工業
1449,4093,東邦アセチレン
1450,4094,日本化学産業
1451,4095,日本パーカライジング
1452,4097,高圧ガス工業
1453,4098,チタン工業
1454,4099,四国化成工業
1455,4100,戸田工業
1456,4102,丸尾カルシウム
1457,4107,伊勢化学工業
1458,4109,ステラ　ケミファ
1459,4112,保土谷化学工業
1460,4113,田岡化学工業
1461,4114,日本触媒
1462,4115,本州化学工業
1463,4116,大日精化工業
1464,4118,カネカ
1465,4119,日本ピグメント
1466,4120,スガイ化学工業
1467,4124,大阪油化工業
1468,4151,協和キリン
1469,4165,プレイド
1470,4166,かっこ
1471,4167,ココペリ
1472,4168,ヤプリ
1473,4169,ＥＮＥＣＨＡＮＧＥ
1474,4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ
1475,4171,グローバルインフォメーション
1476,4172,東和ハイシステム
1477,4173,ＷＡＣＵＬ
1478,4174,アピリッツ
1479,4175,ｃｏｌｙ
1480,4176,ココナラ
1481,4177,ｉ‐ｐｌｕｇ
1482,4178,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ
1483,4179,ジーネクスト
1484,4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ
1485,4182,三菱瓦斯化学
1486,4183,三井化学
1487,4185,ＪＳＲ
1488,4186,東京応化工業
1489,4187,大阪有機化学工業
1490,4188,三菱ケミカルホールディングス
1491,4189,ＫＨネオケム
1492,4192,スパイダープラス
1493,4193,ファブリカコミュニケーションズ
1494,4194,ビジョナル
1495,4196,ネオマーケティング
1496,4202,ダイセル
1497,4203,住友ベークライト
1498,4204,積水化学工業
1499,4205,日本ゼオン
1500,4206,アイカ工業
1501,4208,宇部興産
1502,4212,積水樹脂
1503,4215,タキロンシーアイ
1504,4216,旭有機材
1505,4218,ニチバン
1506,4220,リケンテクノス
1507,4221,大倉工業
1508,4222,児玉化学工業
1509,4224,ロンシール工業
1510,4228,積水化成品工業
1511,4229,群栄化学工業
1512,4231,タイガースポリマー
1513,4234,サンエー化研
1514,4235,ウルトラファブリックス・ホールディングス
1515,4237,フジプレアム
1516,4238,ミライアル
1517,4240,クラスターテクノロジー
1518,4241,アテクト
1519,4242,タカギセイコー
1520,4243,ニックス
1521,4245,ダイキアクシス
1522,4246,ダイキョーニシカワ
1523,4248,竹本容器
1524,4249,森六ホールディングス
1525,4250,フロンティア
1526,4251,恵和
1527,4272,日本化薬
1528,4274,細谷火工
1529,4275,カーリットホールディングス
1530,4282,ＥＰＳホールディングス
1531,4284,ソルクシーズ
1532,4286,レッグス
1533,4287,ジャストプランニング
1534,4288,アズジェント
1535,4290,プレステージ・インターナショナル
1536,4293,セプテーニ・ホールディングス
1537,4295,フェイス
1538,4298,プロトコーポレーション
1539,4299,ハイマックス
1540,4301,アミューズ
1541,4304,Ｅストアー
1542,4307,野村総合研究所
1543,4308,Ｊストリーム
1544,4310,ドリームインキュベータ
1545,4312,サイバネットシステム
1546,4316,ビーマップ
1547,4317,レイ
1548,4318,クイック
1549,4319,ＴＡＣ
1550,4320,ＣＥホールディングス
1551,4323,日本システム技術
1552,4324,電通グループ
1553,4326,インテージホールディングス
1554,4327,日本エス・エイチ・エル
1555,4331,テイクアンドギヴ・ニーズ
1556,4333,東邦システムサイエンス
1557,4334,ユークス
1558,4335,アイ・ピー・エス
1559,4336,クリエアナブキ
1560,4337,ぴあ
1561,4341,西菱電機
1562,4342,セコム上信越
1563,4343,イオンファンタジー
1564,4344,ソースネクスト
1565,4345,シーティーエス
1566,4346,ネクシィーズグループ
1567,4347,ブロードメディア
1568,4348,インフォコム
1569,4350,メディカルシステムネットワーク
1570,4351,山田債権回収管理総合事務所
1571,4355,ロングライフホールディング
1572,4356,応用技術
1573,4361,川口化学工業
1574,4362,日本精化
1575,4364,マナック
1576,4365,松本油脂製薬
1577,4366,ダイトーケミックス
1578,4367,広栄化学
1579,4368,扶桑化学工業
1580,4369,トリケミカル研究所
1581,4380,Ｍマート
1582,4381,ビープラッツ
1583,4382,ＨＥＲＯＺ
1584,4383,ビズライト・テクノロジー
1585,4384,ラクスル
1586,4385,メルカリ
1587,4386,ＳＩＧ
1588,4387,ＺＵＵ
1589,4388,エーアイ
1590,4389,プロパティデータバンク
1591,4390,ＩＰＳ
1592,4391,ロジザード
1593,4392,ＦＩＧ
1594,4393,バンク・オブ・イノベーション
1595,4394,エクスモーション
1596,4395,アクリート
1597,4396,システムサポート
1598,4397,チームスピリット
1599,4398,ブロードバンドセキュリティ
1600,4399,くふうカンパニー
1601,4401,ＡＤＥＫＡ
1602,4403,日油
1603,4404,ミヨシ油脂
1604,4406,新日本理化
1605,4409,東邦化学工業
1606,4410,ハリマ化成グループ
1607,4420,イーソル
1608,4421,ディ・アイ・システム
1609,4422,ＶＡＬＵＥＮＥＸ
1610,4423,アルテリア・ネットワークス
1611,4424,Ａｍａｚｉａ
1612,4425,Ｋｕｄａｎ
1613,4426,パスロジ
1614,4427,ＥｄｕＬａｂ
1615,4428,シノプス
1616,4429,リックソフト
1617,4430,東海ソフト
1618,4431,スマレジ
1619,4432,ウイングアーク１ｓｔ
1620,4433,ヒト・コミュニケーションズ・ホールディングス
1621,4434,サーバーワークス
1622,4435,カオナビ
1623,4436,ミンカブ・ジ・インフォノイド
1624,4437,ｇｏｏｄｄａｙｓホールディングス
1625,4438,Ｗｅｌｂｙ
1626,4439,東名
1627,4440,ヴィッツ
1628,4441,トビラシステムズ
1629,4442,バルテス
1630,4443,Ｓａｎｓａｎ
1631,4444,インフォネット
1632,4445,リビン・テクノロジーズ
1633,4446,Ｌｉｎｋ－Ｕ
1634,4448,Ｃｈａｔｗｏｒｋ
1635,4449,ギフティ
1636,4450,パワーソリューションズ
1637,4452,花王
1638,4461,第一工業製薬
1639,4462,石原ケミカル
1640,4463,日華化学
1641,4464,ソフト９９コーポレーション
1642,4465,ニイタカ
1643,4471,三洋化成工業
1644,4475,ＨＥＮＮＧＥ
1645,4476,ＡＩ　ＣＲＯＳＳ
1646,4477,ＢＡＳＥ
1647,4478,フリー
1648,4479,マクアケ
1649,4480,メドレー
1650,4481,ベース
1651,4482,ウィルズ
1652,4483,ＪＭＤＣ
1653,4484,ランサーズ
1654,4485,ＪＴＯＷＥＲ
1655,4486,ユナイトアンドグロウ
1656,4487,スペースマーケット
1657,4488,ＡＩ　ｉｎｓｉｄｅ
1658,4490,ビザスク
1659,4491,コンピューターマネージメント
1660,4492,ゼネテック
1661,4493,サイバーセキュリティクラウド
1662,4494,バリオセキュア
1663,4495,アイキューブドシステムズ
1664,4496,コマースＯｎｅホールディングス
1665,4497,ロコガイド
1666,4498,サイバートラスト
1667,4499,Ｓｐｅｅｅ
1668,4502,武田薬品工業
1669,4503,アステラス製薬
1670,4506,大日本住友製薬
1671,4507,塩野義製薬
1672,4512,わかもと製薬
1673,4516,日本新薬
1674,4517,ビオフェルミン製薬
1675,4519,中外製薬
1676,4521,科研製薬
1677,4523,エーザイ
1678,4524,森下仁丹
1679,4526,理研ビタミン
1680,4527,ロート製薬
1681,4528,小野薬品工業
1682,4530,久光製薬
1683,4531,有機合成薬品工業
1684,4534,持田製薬
1685,4536,参天製薬
1686,4538,扶桑薬品工業
1687,4539,日本ケミファ
1688,4540,ツムラ
1689,4541,日医工
1690,4543,テルモ
1691,4544,Ｈ．Ｕ．グループホールディングス
1692,4547,キッセイ薬品工業
1693,4548,生化学工業
1694,4549,栄研化学
1695,4550,日水製薬
1696,4551,鳥居薬品
1697,4552,ＪＣＲファーマ
1698,4553,東和薬品
1699,4554,富士製薬工業
1700,4556,カイノス
1701,4558,中京医薬品
1702,4559,ゼリア新薬工業
1703,4563,アンジェス
1704,4564,オンコセラピー・サイエンス
1705,4565,そーせいグループ
1706,4568,第一三共
1707,4569,キョーリン製薬ホールディングス
1708,4570,免疫生物研究所
1709,4571,ナノキャリア
1710,4572,カルナバイオサイエンス
1711,4574,大幸薬品
1712,4575,キャンバス
1713,4576,デ・ウエスタン・セラピテクス研究所
1714,4577,ダイト
1715,4578,大塚ホールディングス
1716,4579,ラクオリア創薬
1717,4581,大正製薬ホールディングス
1718,4582,シンバイオ製薬
1719,4583,カイオム・バイオサイエンス
1720,4584,ジーンテクノサイエンス
1721,4586,メドレックス
1722,4587,ペプチドリーム
1723,4588,オンコリスバイオファーマ
1724,4591,リボミック
1725,4592,サンバイオ
1726,4593,ヘリオス
1727,4594,ブライトパス・バイオ
1728,4595,ミズホメディー
1729,4596,窪田製薬ホールディングス
1730,4597,ソレイジア・ファーマ
1731,4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ
1732,4599,ステムリム
1733,4611,大日本塗料
1734,4612,日本ペイントホールディングス
1735,4613,関西ペイント
1736,4615,神東塗料
1737,4616,川上塗料
1738,4617,中国塗料
1739,4619,日本特殊塗料
1740,4620,藤倉化成
1741,4621,ロックペイント
1742,4623,アサヒペン
1743,4624,イサム塗料
1744,4625,アトミクス
1745,4626,太陽ホールディングス
1746,4627,ナトコ
1747,4628,エスケー化研
1748,4629,大伸化学
1749,4631,ＤＩＣ
1750,4633,サカタインクス
1751,4634,東洋インキＳＣホールディングス
1752,4635,東京インキ
1753,4636,Ｔ＆Ｋ　ＴＯＫＡ
1754,4641,アルプス技研
1755,4642,オリジナル設計
1756,4644,イマジニア
1757,4645,市進ホールディングス
1758,4650,ＳＤエンターテイメント
1759,4651,サニックス
1760,4653,ダイオーズ
1761,4657,環境管理センター
1762,4658,日本空調サービス
1763,4659,エイジス
1764,4661,オリエンタルランド
1765,4662,フォーカスシステムズ
1766,4664,アール・エス・シー
1767,4665,ダスキン
1768,4666,パーク２４
1769,4667,アイサンテクノロジー
1770,4668,明光ネットワークジャパン
1771,4669,ニッパンレンタル
1772,4671,ファルコホールディングス
1773,4673,川崎地質
1774,4674,クレスコ
1775,4676,フジ・メディア・ホールディングス
1776,4678,秀英予備校
1777,4679,田谷
1778,4680,ラウンドワン
1779,4681,リゾートトラスト
1780,4684,オービック
1781,4685,菱友システムズ
1782,4686,ジャストシステム
1783,4687,ＴＤＣソフト
1784,4689,Ｚホールディングス
1785,4690,日本パレットプール
1786,4691,ワシントンホテル
1787,4694,ビー・エム・エル
1788,4696,ワタベウェディング
1789,4699,ウチダエスコ
1790,4704,トレンドマイクロ
1791,4705,クリップコーポレーション
1792,4707,キタック
1793,4708,りらいあコミュニケーションズ
1794,4709,ＩＤホールディングス
1795,4712,ＫｅｙＨｏｌｄｅｒ
1796,4714,リソー教育
1797,4716,日本オラクル
1798,4718,早稲田アカデミー
1799,4719,アルファシステムズ
1800,4720,城南進学研究社
1801,4722,フューチャー
1802,4725,ＣＡＣ　Ｈｏｌｄｉｎｇｓ
1803,4726,ＳＢテクノロジー
1804,4728,トーセ
1805,4732,ユー・エス・エス
1806,4733,オービックビジネスコンサルタント
1807,4734,ビーイング
1808,4735,京進
1809,4736,日本ラッド
1810,4739,伊藤忠テクノソリューションズ
1811,4743,アイティフォー
1812,4745,東京個別指導学院
1813,4746,東計電算
1814,4748,構造計画研究所
1815,4750,ダイサン
1816,4751,サイバーエージェント
1817,4752,昭和システムエンジニアリング
1818,4754,トスネット
1819,4755,楽天グループ
1820,4760,アルファ
1821,4761,さくらケーシーエス
1822,4762,エックスネット
1823,4763,クリーク・アンド・リバー社
1824,4764,Ｎｅｘｕｓ　Ｂａｎｋ
1825,4765,モーニングスター
1826,4766,ピーエイ
1827,4767,テー・オー・ダブリュー
1828,4768,大塚商会
1829,4769,インフォメーションクリエーティブ
1830,4770,図研エルミック
1831,4771,エフアンドエム
1832,4772,ストリームメディアコーポレーション
1833,4776,サイボウズ
1834,4777,ガーラ
1835,4781,日本ハウズイング
1836,4783,日本コンピュータ・ダイナミクス
1837,4784,ＧＭＯアドパートナーズ
1838,4792,山田コンサルティンググループ
1839,4800,オリコン
1840,4801,セントラルスポーツ
1841,4809,パラカ
1842,4812,電通国際情報サービス
1843,4813,ＡＣＣＥＳＳ
1844,4814,ネクストウェア
1845,4816,東映アニメーション
1846,4819,デジタルガレージ
1847,4820,イーエムシステムズ
1848,4824,メディアシーク
1849,4825,ウェザーニューズ
1850,4826,ＣＩＪ
1851,4828,ビジネスエンジニアリング
1852,4829,日本エンタープライズ
1853,4832,ＪＦＥシステムズ
1854,4833,Ｓｕｃｃｅｓｓ　Ｈｏｌｄｅｒｓ
1855,4837,シダックス
1856,4838,スペースシャワーネットワーク
1857,4839,ＷＯＷＯＷ
1858,4840,トライアイズ
1859,4845,スカラ
1860,4847,インテリジェント　ウェイブ
1861,4848,フルキャストホールディングス
1862,4849,エン・ジャパン
1863,4875,メディシノバ・インク
1864,4880,セルソース
1865,4881,ファンペップ
1866,4883,モダリス
1867,4884,クリングルファーマ
1868,4885,室町ケミカル
1869,4886,あすか製薬ホールディングス
1870,4887,サワイグループホールディングス
1871,4888,ステラファーマ
1872,4901,富士フイルムホールディングス
1873,4902,コニカミノルタ
1874,4911,資生堂
1875,4912,ライオン
1876,4914,高砂香料工業
1877,4917,マンダム
1878,4918,アイビー化粧品
1879,4919,ミルボン
1880,4920,日本色材工業研究所
1881,4921,ファンケル
1882,4922,コーセー
1883,4923,コタ
1884,4925,ハーバー研究所
1885,4926,シーボン
1886,4927,ポーラ・オルビスホールディングス
1887,4928,ノエビアホールディングス
1888,4929,アジュバンコスメジャパン
1889,4930,グラフィコ
1890,4931,新日本製薬
1891,4933,Ｉ－ｎｅ
1892,4934,プレミアアンチエイジング
1893,4935,リベルタ
1894,4936,アクシージア
1895,4951,エステー
1896,4952,エス・ディー・エス　バイオテック
1897,4955,アグロ　カネショウ
1898,4956,コニシ
1899,4957,ヤスハラケミカル
1900,4958,長谷川香料
1901,4960,ケミプロ化成
1902,4962,互応化学工業
1903,4963,星光ＰＭＣ
1904,4966,上村工業
1905,4967,小林製薬
1906,4968,荒川化学工業
1907,4970,東洋合成工業
1908,4971,メック
1909,4972,綜研化学
1910,4973,日本高純度化学
1911,4974,タカラバイオ
1912,4975,ＪＣＵ
1913,4976,東洋ドライルーブ
1914,4977,新田ゼラチン
1915,4978,リプロセル
1916,4979,ＯＡＴアグリオ
1917,4980,デクセリアルズ
1918,4985,アース製薬
1919,4987,寺岡製作所
1920,4990,昭和化学工業
1921,4992,北興化学工業
1922,4994,大成ラミック
1923,4996,クミアイ化学工業
1924,4997,日本農薬
1925,4998,フマキラー
1926,4999,セメダイン
1927,5008,東亜石油
1928,5009,富士興産
1929,5010,日本精蝋
1930,5011,ニチレキ
1931,5013,ユシロ化学工業
1932,5015,ビーピー・カストロール
1933,5017,富士石油
1934,5018,ＭＯＲＥＳＣＯ
1935,5019,出光興産
1936,5020,ＥＮＥＯＳホールディングス
1937,5021,コスモエネルギーホールディングス
1938,5070,ドラフト
1939,5071,ヴィス
1940,5072,アートフォースジャパン
1941,5073,ジェイベース
1942,5074,テスホールディングス
1943,5101,横浜ゴム
1944,5103,昭和ホールディングス
1945,5104,日東化工
1946,5105,ＴＯＹＯ　ＴＩＲＥ
1947,5108,ブリヂストン
1948,5110,住友ゴム工業
1949,5121,藤倉コンポジット
1950,5122,オカモト
1951,5142,アキレス
1952,5161,西川ゴム工業
1953,5162,朝日ラバー
1954,5184,ニチリン
1955,5185,フコク
1956,5186,ニッタ
1957,5187,クリエートメディック
1958,5189,櫻護謨
1959,5191,住友理工
1960,5192,三ツ星ベルト
1961,5194,相模ゴム工業
1962,5195,バンドー化学
1963,5199,不二ラテックス
1964,5201,ＡＧＣ
1965,5202,日本板硝子
1966,5204,石塚硝子
1967,5208,有沢製作所
1968,5210,日本山村硝子
1969,5212,不二硝子
1970,5214,日本電気硝子
1971,5216,倉元製作所
1972,5217,テクノクオーツ
1973,5218,オハラ
1974,5232,住友大阪セメント
1975,5233,太平洋セメント
1976,5237,ノザワ
1977,5261,リソルホールディングス
1978,5262,日本ヒューム
1979,5268,旭コンクリート工業
1980,5269,日本コンクリート工業
1981,5271,トーヨーアサノ
1982,5273,三谷セキサン
1983,5277,スパンクリートコーポレーション
1984,5279,日本興業
1985,5280,ヨシコン
1986,5282,ジオスター
1987,5283,高見澤
1988,5284,ヤマウホールディングス
1989,5285,ヤマックス
1990,5287,イトーヨーギョー
1991,5288,アジアパイルホールディングス
1992,5290,ベルテクスコーポレーション
1993,5301,東海カーボン
1994,5302,日本カーボン
1995,5304,ＳＥＣカーボン
1996,5310,東洋炭素
1997,5331,ノリタケカンパニーリミテド
1998,5332,ＴＯＴＯ
1999,5333,日本碍子
2000,5334,日本特殊陶業
2001,5337,ダントーホールディングス
2002,5341,アサヒ衛陶
2003,5344,ＭＡＲＵＷＡ
2004,5351,品川リフラクトリーズ
2005,5352,黒崎播磨
2006,5355,日本坩堝
2007,5357,ヨータイ
2008,5358,イソライト工業
2009,5363,東京窯業
2010,5367,ニッカトー
2011,5368,日本インシュレーション
2012,5380,新東
2013,5381,Ｍｉｐｏｘ
2014,5384,フジミインコーポレーテッド
2015,5386,鶴弥
2016,5387,チヨダウーテ
2017,5388,クニミネ工業
2018,5391,エーアンドエーマテリアル
2019,5393,ニチアス
2020,5395,理研コランダム
2021,5401,日本製鉄
2022,5406,神戸製鋼所
2023,5408,中山製鋼所
2024,5410,合同製鐵
2025,5411,ジェイ　エフ　イー　ホールディングス
2026,5423,東京製鐵
2027,5440,共英製鋼
2028,5444,大和工業
2029,5445,東京鐵鋼
2030,5446,北越メタル
2031,5449,大阪製鐵
2032,5451,淀川製鋼所
2033,5458,高砂鐵工
2034,5463,丸一鋼管
2035,5464,モリ工業
2036,5471,大同特殊鋼
2037,5476,日本高周波鋼業
2038,5480,日本冶金工業
2039,5481,山陽特殊製鋼
2040,5482,愛知製鋼
2041,5484,東北特殊鋼
2042,5486,日立金属
2043,5491,日本金属
2044,5541,大平洋金属
2045,5542,新報国製鉄
2046,5563,新日本電工
2047,5602,栗本鐵工所
2048,5603,虹技
2049,5609,日本鋳造
2050,5610,大和重工
2051,5612,日本鋳鉄管
2052,5631,日本製鋼所
2053,5632,三菱製鋼
2054,5644,メタルアート
2055,5658,日亜鋼業
2056,5659,日本精線
2057,5660,神鋼鋼線工業
2058,5690,リバーホールディングス
2059,5695,パウダーテック
2060,5697,サンユウ
2061,5698,エンビプロ・ホールディングス
2062,5699,イボキン
2063,5702,大紀アルミニウム工業所
2064,5703,日本軽金属ホールディングス
2065,5704,ＪＭＣ
2066,5706,三井金属鉱業
2067,5707,東邦亜鉛
2068,5711,三菱マテリアル
2069,5713,住友金属鉱山
2070,5714,ＤＯＷＡホールディングス
2071,5715,古河機械金属
2072,5721,エス・サイエンス
2073,5724,アサカ理研
2074,5726,大阪チタニウムテクノロジーズ
2075,5727,東邦チタニウム
2076,5729,日本精鉱
2077,5741,ＵＡＣＪ
2078,5742,エヌアイシ・オートテック
2079,5753,日本伸銅
2080,5757,ＣＫサンエツ
2081,5781,東邦金属
2082,5801,古河電気工業
2083,5802,住友電気工業
2084,5803,フジクラ
2085,5805,昭和電線ホールディングス
2086,5807,東京特殊電線
2087,5809,タツタ電線
2088,5816,オーナンバ
2089,5817,ＪＭＡＣＳ
2090,5819,カナレ電気
2091,5820,三ッ星
2092,5821,平河ヒューテック
2093,5851,リョービ
2094,5852,アーレスティ
2095,5856,エルアイイーエイチ
2096,5857,アサヒホールディングス
2097,5858,ＳＴＧ
2098,5900,ダイケン
2099,5901,東洋製罐グループホールディングス
2100,5902,ホッカンホールディングス
2101,5903,シンポ
2102,5905,日本製罐
2103,5906,エムケー精工
2104,5907,ＪＦＥコンテイナー
2105,5909,コロナ
2106,5911,横河ブリッジホールディングス
2107,5915,駒井ハルテック
2108,5918,瀧上工業
2109,5921,川岸工業
2110,5922,那須電機鉄工
2111,5923,高田機工
2112,5928,アルメタックス
2113,5929,三和ホールディングス
2114,5930,文化シヤッター
2115,5932,三協立山
2116,5933,アルインコ
2117,5935,元旦ビューティ工業
2118,5936,東洋シヤッター
2119,5938,ＬＩＸＩＬ
2120,5939,大谷工業
2121,5940,不二サッシ
2122,5941,中西製作所
2123,5942,日本フイルコン
2124,5943,ノーリツ
2125,5945,天龍製鋸
2126,5946,長府製作所
2127,5947,リンナイ
2128,5949,ユニプレス
2129,5950,日本パワーファスニング
2130,5951,ダイニチ工業
2131,5952,アマテイ
2132,5955,ヤマシナ
2133,5956,トーソー
2134,5957,日東精工
2135,5958,三洋工業
2136,5959,岡部
2137,5962,浅香工業
2138,5964,東洋刃物
2139,5965,フジマック
2140,5966,京都機械工具
2141,5967,ＴＯＮＥ
2142,5969,ロブテックス
2143,5970,ジーテクト
2144,5971,共和工業所
2145,5973,トーアミ
2146,5974,中国工業
2147,5975,東プレ
2148,5976,高周波熱錬
2149,5981,東京製綱
2150,5982,マルゼン
2151,5983,イワブチ
2152,5984,兼房
2153,5985,サンコール
2154,5986,モリテック　スチール
2155,5987,オーネックス
2156,5988,パイオラックス
2157,5989,エイチワン
2158,5990,スーパーツール
2159,5991,日本発條
2160,5992,中央発條
2161,5994,ファインシンター
2162,5997,協立エアテック
2163,5998,アドバネクス
2164,5999,イハラサイエンス
2165,6005,三浦工業
2166,6013,タクマ
2167,6016,ジャパンエンジンコーポレーション
2168,6018,阪神内燃機工業
2169,6022,赤阪鐵工所
2170,6023,ダイハツディーゼル
2171,6026,ＧＭＯ　ＴＥＣＨ
2172,6027,弁護士ドットコム
2173,6028,テクノプロ・ホールディングス
2174,6029,アトラグループ
2175,6030,アドベンチャー
2176,6031,サイジニア
2177,6032,インターワークス
2178,6033,エクストリーム
2179,6034,ＭＲＴ
2180,6035,アイ・アールジャパンホールディングス
2181,6036,ＫｅｅＰｅｒ技研
2182,6037,ファーストロジック
2183,6038,イード
2184,6039,日本動物高度医療センター
2185,6040,日本スキー場開発
2186,6042,ニッキ
2187,6044,三機サービス
2188,6045,レントラックス
2189,6046,リンクバル
2190,6047,Ｇｕｎｏｓｙ
2191,6048,デザインワン・ジャパン
2192,6049,イトクロ
2193,6050,イー・ガーディアン
2194,6054,リブセンス
2195,6055,ジャパンマテリアル
2196,6058,ベクトル
2197,6059,ウチヤマホールディングス
2198,6060,こころネット
2199,6061,ユニバーサル園芸社
2200,6062,チャーム・ケア・コーポレーション
2201,6063,日本エマージェンシーアシスタンス
2202,6066,新東京グループ
2203,6067,インパクトホールディングス
2204,6069,トレンダーズ
2205,6070,キャリアリンク
2206,6071,ＩＢＪ
2207,6072,地盤ネットホールディングス
2208,6073,アサンテ
2209,6074,ジェイエスエス
2210,6077,Ｎ・フィールド
2211,6078,バリューＨＲ
2212,6080,Ｍ＆Ａキャピタルパートナーズ
2213,6081,アライドアーキテクツ
2214,6082,ライドオンエクスプレスホールディングス
2215,6083,ＥＲＩホールディングス
2216,6085,アーキテクツ・スタジオ・ジャパン
2217,6086,シンメンテホールディングス
2218,6087,アビスト
2219,6088,シグマクシス
2220,6089,ウィルグループ
2221,6090,ヒューマン・メタボローム・テクノロジーズ
2222,6091,ウエスコホールディングス
2223,6092,エンバイオ・ホールディングス
2224,6093,エスクロー・エージェント・ジャパン
2225,6094,フリークアウト・ホールディングス
2226,6095,メドピア
2227,6096,レアジョブ
2228,6098,リクルートホールディングス
2229,6099,エラン
2230,6101,ツガミ
2231,6103,オークマ
2232,6104,芝浦機械
2233,6113,アマダ
2234,6118,アイダエンジニアリング
2235,6121,滝澤鉄工所
2236,6125,岡本工作機械製作所
2237,6131,浜井産業
2238,6134,ＦＵＪＩ
2239,6135,牧野フライス製作所
2240,6136,オーエスジー
2241,6137,小池酸素工業
2242,6138,ダイジェット工業
2243,6140,旭ダイヤモンド工業
2244,6141,ＤＭＧ森精機
2245,6143,ソディック
2246,6144,西部電機
2247,6145,ＮＩＴＴＯＫＵ
2248,6146,ディスコ
2249,6147,ヤマザキ
2250,6149,小田原エンジニアリング
2251,6150,タケダ機械
2252,6151,日東工器
2253,6155,高松機械工業
2254,6156,エーワン精密
2255,6157,日進工具
2256,6158,和井田製作所
2257,6159,ミクロン精密
2258,6161,エスティック
2259,6164,太陽工機
2260,6165,パンチ工業
2261,6166,中村超硬
2262,6167,冨士ダイス
2263,6171,土木管理総合試験所
2264,6172,メタップス
2265,6173,アクアライン
2266,6174,デンタス
2267,6175,ネットマーケティング
2268,6176,ブランジスタ
2269,6177,ＡｐｐＢａｎｋ
2270,6178,日本郵政
2271,6180,ＧＭＯメディア
2272,6181,タメニー
2273,6182,ロゼッタ
2274,6183,ベルシステム２４ホールディングス
2275,6184,鎌倉新書
2276,6185,ＳＭＮ
2277,6186,一蔵
2278,6188,富士ソフトサービスビューロ
2279,6189,グローバルキッズＣＯＭＰＡＮＹ
2280,6190,フェニックスバイオ
2281,6191,エアトリ
2282,6192,ハイアス・アンド・カンパニー
2283,6193,バーチャレクス・ホールディングス
2284,6194,アトラエ
2285,6195,ホープ
2286,6196,ストライク
2287,6197,ソラスト
2288,6198,キャリア
2289,6199,セラク
2290,6200,インソース
2291,6201,豊田自動織機
2292,6203,豊和工業
2293,6205,ＯＫＫ
2294,6208,石川製作所
2295,6210,東洋機械金属
2296,6217,津田駒工業
2297,6218,エンシュウ
2298,6222,島精機製作所
2299,6228,ジェイ・イー・ティ
2300,6229,オーケーエム
2301,6230,ＳＡＮＥＩ
2302,6231,木村工機
2303,6232,自律制御システム研究所
